ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Height,Body mass index,Absent hours 2011
1.0,23.0,8.0,5.0,1.0,0.4500000341561797,0.1276595744680851,0.5652173913043478,0.38461538461538464,0.0,0.38461538461538464,0.0,3.0,1.0,0.0,0.0,1.0,0.7,0.5263157894736842,3.5131855391122353
2.0,18.0,8.0,2.0,1.0,0.45,0.5106382978723404,0.4782608695652174,0.8076923076923077,0.0,0.38461538461538464,0.0,1.0,1.0,0.0,1.0,5.0,0.5668205227572486,0.7368421052631579,7.447129285069264
3.0,23.0,8.0,2.0,1.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.0,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,3.4727652445414443
10.0,23.0,8.0,2.0,1.0,0.9346153846153846,1.0,0.08695652173913043,0.038461538461538464,0.0,0.38461538461538464,0.0,1.0,1.0,1.0,0.0,4.0,0.7,0.42105263157894735,2.0061314468638045
11.0,24.0,8.0,3.0,1.0,0.6576923076923077,0.6595744680851063,0.5217391304347826,0.23076923076923078,0.0,0.38461538461538464,0.0,1.0,2.0,1.0,0.0,1.0,0.7,0.5789473684210527,7.128905619907592
19.0,11.0,8.0,5.0,1.0,0.6653846153846154,0.9574468085106383,0.4782608695652174,0.19230769230769232,0.0,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.4055232558139535,4.301029973812385
2.0,28.0,8.0,6.0,1.0,0.45,0.5106382978723404,0.4782608695652174,0.8076923076923077,0.0,0.38461538461538464,0.0,1.0,1.0,0.0,1.0,5.0,0.5552480763390235,0.7368421052631579,6.614941572555936
20.0,23.0,8.0,6.0,1.0,0.5461538461538461,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.0,0.38461538461538464,0.0,1.0,4.0,1.0,0.0,0.0,0.3,0.21052631578947367,3.972623915295971
27.0,23.0,9.0,3.0,1.0,0.25384615384615383,0.7872340425531915,0.2608695652173913,0.0,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.10526315789473684,2.4329174213052682
34.0,23.0,9.0,2.0,1.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.4055232558139535,3.5812353134959145
3.0,23.0,9.0,3.0,1.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.4055232558139535,3.6124929198540943
5.0,19.0,9.0,3.0,1.0,0.45,0.3191489361702128,0.5217391304347826,0.6153846153846154,0.25891972971398614,0.38461538461538464,0.0,1.0,1.0,1.0,0.0,0.0,0.2,1.0,7.501168945282031
14.0,23.0,9.0,4.0,1.0,0.1423076923076923,0.14893617021276595,0.5652173913043478,0.2692307692307692,0.25891972971398614,0.38461538461538464,0.0,1.0,2.0,1.0,0.0,0.0,0.7000005231733241,0.3157894736842105,2.8278861217941085
34.0,23.0,9.0,2.0,1.0,0.0,0.10638297494456901,0.391304347826087,0.38461538461538464,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,3.1573219306655145
3.0,23.0,9.0,3.0,1.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,3.0610994633703057
15.0,23.0,9.0,5.0,1.0,0.6653846153846154,0.5531914893617021,0.4782608695652174,0.5,0.25891972971398614,0.38461538461538464,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,3.3471952661240745
15.0,14.0,9.0,2.0,4.0,0.5988928167921806,0.5531914893617021,0.4782608695652174,0.5,0.25891972971398614,0.38461538461538464,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,4.5881929893666005
29.0,0.0,9.0,2.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.25891972971398614,0.38461538461538464,1.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,0.8725039050640898
28.0,23.0,9.0,3.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.25891972971398614,0.38461538461538464,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.4055232558139535,2.194907506690039
34.0,23.0,9.0,3.0,4.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.4055232558139535,2.580829323084284
11.0,0.0,9.0,3.0,4.0,0.6576923076923077,0.6595744680851063,0.5217391304347826,0.23076923076923078,0.25891972971398614,0.38461538461538464,1.0,1.0,2.0,1.0,0.0,1.0,0.7,0.5789473684210527,0.8350741104625865
28.0,18.0,9.0,4.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.25891972971398614,0.38461538461538464,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.4055232558139535,4.490447230353263
3.0,23.0,9.0,4.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.4055232558139535,3.3024113385061913
13.0,0.0,9.0,4.0,4.0,0.9653846153846154,0.2553191489361702,0.4782608695652174,0.15384615384615385,0.25891972971398614,0.38461538461538464,1.0,1.0,3.0,1.0,0.0,0.0,0.4,0.4055232558139535,0.9185947737127278
33.0,23.0,9.0,6.0,4.0,0.5,0.425531914893617,0.5652173913043478,0.7692307692307693,0.25891972971398614,0.38461538461538464,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6842105263157895,3.385715665365343
3.0,23.0,9.0,6.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.25891972971398614,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,3.0899058285561516
20.0,23.0,9.0,6.0,4.0,0.5461538461538461,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.25891972971398614,0.38461538461538464,0.0,1.0,4.0,1.0,0.0,0.0,0.3,0.21052631578947367,3.8378172712567453
3.0,23.0,10.0,3.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.3462165783188676,0.46153846153846156,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,2.9552701027424635
22.0,23.0,10.0,5.0,4.0,0.3853954376650161,0.8898318798829618,0.34782608695652173,0.11538461538461539,0.3462165783188676,0.46153846153846156,0.0,3.0,0.0,0.0,0.0,0.0,0.6,0.0,2.992779776642995
3.0,23.0,10.00000040690432,6.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.3462165783188676,0.46153846153846156,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,3.0648968306777387
28.0,23.0,10.0,6.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,3.1796074959728626
34.0,23.0,10.0,3.0,4.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.3462165783188676,0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.41167611820491024,2.913833333333333
28.0,23.0,10.0,4.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.5087952365952413
33.0,23.0,10.0,4.0,4.0,0.5,0.425531914893617,0.5652173913043478,0.7692307692307693,0.3462165783188676,0.46153846153846156,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6842105263157895,3.536154656104428
15.0,23.0,10.0,5.0,4.0,0.6653846153846154,0.5531914893617021,0.4782608695652174,0.5,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,3.9197232371734536
3.0,23.0,10.0,4.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.3462165783188676,0.46153846153846156,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,6.158800011547738
28.0,23.0,10.0,4.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.5087952365952413
20.0,19.0,10.0,5.0,4.0,0.5461538461538461,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.3462165783188676,0.46153846153846156,0.0,1.0,4.0,1.0,0.0,0.0,0.3669708840692323,0.21052631578947367,12.784738697097492
15.0,14.0,10.0,3.0,4.0,0.6653846153846154,0.5531914893617021,0.4782608695652174,0.5,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,6.494601493365938
28.0,28.0,10.0,3.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.3316197469175837
11.0,26.0,10.0,4.0,4.0,0.6576923076923077,0.6595744680851063,0.5217391304347826,0.23076923076923078,0.30412377525592865,0.46153846153846156,0.0,1.0,2.0,1.0,0.0,1.0,0.7,0.4055232558139535,7.65956145508443
10.0,23.0,10.0,6.0,4.0,0.9346153846153846,1.0,0.08695652173913043,0.038461538461538464,0.3462165783188676,0.46153846153846156,0.0,1.0,1.0,0.9318242985103623,0.0,4.0,0.7,0.42105263157894735,1.9953355433064182
20.0,28.0,10.0,6.0,4.0,0.5447193796298443,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.3462165783188676,0.46153846153846156,0.0,1.0,3.9575535615568516,1.0,0.0,0.0,0.3,0.21052631578947367,3.3288333400780368
3.0,23.0,11.0,5.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.731257645482612,0.46153846153846156,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,1.4986666646458684
28.0,23.0,11.0,4.0,4.0,0.4115384615384615,0.4468084991135517,0.34782608695652173,0.038461538461538464,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,1.5997085589352902
3.0,13.0,11.0,5.0,4.0,0.23461538461538461,0.9787234042553191,0.7391304347826086,0.4230769230769231,0.731257645482612,0.4615381320616883,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.631578947368421,6.523320528252704
17.0,21.0,11.0,5.0,4.0,0.23461538461538461,0.3617021276595745,0.6956521739130435,0.5,0.731257645482612,0.46153846153846156,0.0,2.0,2.0,0.0,1.0,0.0,0.5,0.15789473684210525,7.374314450127165
15.0,23.0,11.0,5.0,4.0,0.6653846153846154,0.5531914893617021,0.4782608695652174,0.5,0.4149055045398369,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,4.651115511920804
14.0,10.0,11.0,2.0,4.0,0.1423076923076923,0.14893617021276595,0.5652173913043478,0.2692307692307692,0.731257645482612,0.46153846153846156,0.0,1.0,2.000000086902159,0.7273409187256248,0.0,0.0,0.4134825643318095,0.3157894736842105,6.749513323136976
6.0,22.0,11.0,2.0,4.0,0.27307692307692305,0.5106382978723404,0.5217391304347826,0.23076923076923078,0.731257645482612,0.46153846153846156,0.0,1.0,2.0,0.0,0.0,2.0,0.2,0.3157894736842105,8.381479758294349
15.0,14.0,11.0,2.0,4.0,0.6653846153846154,0.5531914893617021,0.4782608695652174,0.5,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,3.932113894398802
28.0,23.0,11.0,4.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,1.5997085589352902
14.0,6.0,11.0,6.0,4.0,0.1423076923076923,0.14893617021276595,0.5652173913043478,0.2692307692307692,0.731257645482612,0.46153846153846156,0.0,1.0,2.0,1.0,0.0,0.0,0.49999944279329045,0.4055232558139535,7.058519167754298
28.0,23.0,11.0,4.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,1.5997085589352902
17.0,21.0,11.0,4.0,4.0,0.23461538461538461,0.3617021276595745,0.6956521739130435,0.5,0.731257645482612,0.4616795761569381,0.0,2.0,2.0,0.0,1.0,0.0,0.5,0.15789473684210525,7.161371121068701
28.0,13.0,11.0,6.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,3.2957015856978975
20.0,28.0,11.0,6.0,4.0,0.5461538461538461,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.273644929401554,0.46153846153846156,0.0,1.0,4.0,1.0,0.0,0.0,0.3,0.21052631578947367,3.8728548480507676
33.0,28.0,11.0,2.0,4.0,0.5,0.425531914893617,0.5652173913043478,0.7692307692307693,0.731257645482612,0.46153846153846156,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6842105263157895,2.040431109779097
28.0,28.0,11.0,3.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.63055803754824
11.0,7.0,11.0,4.0,4.0,0.6576923076923077,0.6595744680851063,0.5217391304347826,0.23076923076923078,0.731257645482612,0.46153846153846156,0.0,1.0,2.0,1.0,0.0,1.0,0.7,0.5789473684210527,7.100680776733933
15.0,23.0,11.0,5.0,4.0,0.6653846153846154,0.5531914893617021,0.4782608695652174,0.5,0.731257645482612,0.46153846153846156,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.3157894736842105,3.258605490038656
33.0,23.0,12.0,3.0,4.0,0.5,0.425531914893617,0.5652173913043478,0.7692307692307693,0.4033101299003903,0.7692307692307693,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.6842105263157895,4.034819440774438
34.0,19.0,12.0,3.0,4.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.4033101299003903,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.4055232558139535,3.424547934257295
36.0,23.0,12.0,4.0,4.0,0.0,0.1702127659574468,0.7391304347826086,0.8846153846153846,0.4033101299003903,0.7692307692307693,0.0,1.0,1.0,1.0,0.0,0.0,0.6930215362094657,0.4055232558139535,2.3441961491448375
1.0,26.0,12.0,4.0,4.0,0.45,0.1276595744680851,0.5652173913043478,0.38461538461538464,0.4033101299003903,0.7692307692307693,0.0,3.0,1.0,0.0,0.0,1.0,0.7,0.5263157894736842,7.044547322686881
28.0,23.0,12.0,5.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.4033101299003903,0.7692307692307693,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.2978464948794395
20.0,26.0,12.0,6.0,4.0,0.5461538461538461,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.4033101299003903,0.7692307692307693,0.0,1.0,4.0,1.0,0.0,0.0,0.3,0.21052631578947367,7.767345309005723
34.0,19.0,12.0,3.0,4.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.4847225795411627,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,3.954768536589817
10.0,22.0,12.0,4.0,4.0,0.9346153846153846,1.0,0.08695652173913043,0.038461538461538464,0.40331020527527095,0.7692307692307693,0.0,1.0,1.0,1.0,0.0,4.0,0.7,0.42105263157894735,7.417903844394649
28.0,28.0,12.0,5.0,4.0,0.4115384615384615,0.44680851063829785,0.3478260936712935,0.038461538461538464,0.4033101299003903,0.7692307692307693,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.4055232558139535,2.2383320051887385
20.0,28.0,12.0,6.0,4.0,0.5461538461538461,0.9574468085106383,0.43478260869565216,0.34615384615384615,0.4033101299003903,0.7692307692307693,0.0,1.0,4.0,1.0,0.0,0.0,0.3,0.4055232558139535,3.1175568882141262
28.0,23.0,12.0,3.0,4.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.4033101299003903,0.7692307692307693,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.4055232558139535,2.113590149547723
10.0,22.0,12.0,4.0,4.0,0.9346153846153846,1.0,0.08695652173913043,0.038461538461538464,0.4033101299003903,0.7692307692307693,0.0,1.0000000046716917,1.0,1.0,0.0,4.0,0.7000001023602607,0.42105263157894735,7.35013947767
34.0,27.0,12.0,6.0,4.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.4033101299003903,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,2.629881823780199
24.0,19.0,12.0,6.0,2.0,0.49230769230769234,0.425531914893617,0.6521739130434783,0.5384615384615384,0.4033101299003903,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.21052631578947367,7.940668782434788
28.0,23.0,12.0,6.0,2.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461569292527094,0.4033101299003903,0.7692309828454754,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.2723217763866206
28.0,23.0,1.0,4.0,2.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.8095293178299868,0.6153846153846154,0.0,1.0,1.0,0.0,0.0,2.0,0.40000048015183154,0.2631578947368421,1.3659737190564925
34.0,19.0,1.0,2.0,2.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.3528201233256204,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,2.6903508571827106
34.0,27.0,1.0,3.0,2.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,1.6360476190476196
14.0,18.0,1.0,3.0,2.0,0.1423076923076923,0.14893617021276595,0.5652173913043478,0.2692307692307692,0.747626259684278,0.6153844670081609,0.0,1.0,2.0,1.0,0.0,0.0,0.7000005535367194,0.3157894736842105,7.819539811029404
28.0,27.0,1.0,4.0,2.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.5465754828346996
27.0,23.0,1.0,5.0,2.0,0.25384615384615383,0.7872340425531915,0.2608695652173913,0.0,0.747626259684278,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.10526315789473684,2.2316492798935674
28.0,28.0,1.0,5.0,2.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.302085689222339
28.0,27.0,1.0,6.0,2.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.984396856288036
34.0,27.0,1.0,2.0,2.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,1.0329666666666666
28.0,27.0,1.0,3.0,2.0,0.4115384615384615,0.44680851063829785,0.34782608695652173,0.038461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.2631578947368421,2.3892120833758512
34.0,27.0,1.0,3.0,2.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,1.6360476190476196
34.0,27.0,1.0,4.0,2.0,0.0,0.10638297872340426,0.391304347826087,0.38461538461538464,0.747626259684278,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.47368421052631576,2.053934249874155
